Taxon	Agile	Amber	Apple	Brave	Cedar	Crown	Dance	Drive	Dwell	Eagle	Earth	Fleet	Giant	Glint	Grace	Honor	Inlet	Joker	Kneel	Knife	Latch	Lemon	Magic	Mover	North	Novel	Ocean	Outer	Overt	Paint	Quiet	Quirk	Roast	Rocky	Shore	Smart	Spark	Storm	Trend	Truce	Unity	Value	Vapor	Water	Woven	Zebra	taxonomy
d__Bacteria|p__Synergistetes|c__Synergistia|o__Synergistales|f__Synergistaceae	1	0	5	3	6	3	0	9	1	7	1	4	5	3	2	7	1	5	0	3	2	1	5	0	1	0	4	1	1	1	3	6	2	1	0	2	1	2	6	0	0	0	6	2	0	2	d__Bacteria; p__Synergistetes; c__Synergistia; o__Synergistales; f__Synergistaceae
d__Bacteria|p__Tenericutes|c__Mollicutes|o__Acholeplasmatales|f__Acholeplasmataceae	0	1	0	0	0	2	4	2	0	0	1	4	1	3	4	2	0	2	0	0	1	0	1	0	0	0	0	2	0	1	0	1	2	1	0	0	0	0	0	0	0	0	3	1	1	0	d__Bacteria; p__Tenericutes; c__Mollicutes; o__Acholeplasmatales; f__Acholeplasmataceae
d__Bacteria|p__Tenericutes|c__Mollicutes|o__Entomoplasmatales|f__Entomoplasmataceae	0	1	0	1	1	1	1	1	0	0	2	1	0	0	3	1	0	0	0	1	1	0	2	0	0	0	0	1	1	0	0	1	0	1	0	0	0	0	1	0	0	0	1	0	0	0	d__Bacteria; p__Tenericutes; c__Mollicutes; o__Entomoplasmatales; f__Entomoplasmataceae
d__Bacteria|p__Tenericutes|c__Mollicutes|o__Entomoplasmatales|f__Spiroplasmataceae	3	2	4	4	0	0	0	0	1	0	0	1	1	2	3	1	1	0	0	2	2	0	0	3	0	0	1	5	1	3	1	2	0	6	0	3	0	0	2	0	0	0	1	4	2	3	d__Bacteria; p__Tenericutes; c__Mollicutes; o__Entomoplasmatales; f__Spiroplasmataceae
d__Bacteria|p__Tenericutes|c__Mollicutes|o__Mycoplasmatales|f__Mycoplasmataceae	4	3	5	3	2	3	2	1	3	0	0	3	2	1	3	2	4	2	2	3	0	3	3	2	1	0	2	15	6	5	5	2	1	21	2	2	3	3	0	0	1	0	2	3	0	7	d__Bacteria; p__Tenericutes; c__Mollicutes; o__Mycoplasmatales; f__Mycoplasmataceae
d__Bacteria|p__Thermodesulfobacteria|c__Thermodesulfobacteria|o__Thermodesulfobacteriales|f__Thermodesulfobacteriaceae	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	1	0	0	1	0	1	1	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	1	0	d__Bacteria; p__Thermodesulfobacteria; c__Thermodesulfobacteria; o__Thermodesulfobacteriales; f__Thermodesulfobacteriaceae
d__Bacteria|p__Thermotogae|c__Thermotogae|o__Kosmotogales|f__Kosmotogaceae	0	0	1	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	3	0	0	0	1	0	1	0	2	0	1	0	1	0	0	0	0	0	0	0	d__Bacteria; p__Thermotogae; c__Thermotogae; o__Kosmotogales; f__Kosmotogaceae
d__Bacteria|p__Thermotogae|c__Thermotogae|o__Thermotogales|f__Fervidobacteriaceae	1	0	1	1	1	1	1	1	1	0	0	1	2	0	2	0	0	1	0	0	2	0	0	0	1	0	0	1	0	2	0	0	0	4	1	1	1	1	0	0	0	0	0	0	0	3	d__Bacteria; p__Thermotogae; c__Thermotogae; o__Thermotogales; f__Fervidobacteriaceae
d__Bacteria|p__Thermotogae|c__Thermotogae|o__Thermotogales|f__Thermotogaceae	1	1	1	2	0	1	0	0	1	0	0	1	1	0	2	1	1	1	1	1	1	0	0	0	0	0	0	0	1	1	0	0	1	2	0	2	0	0	1	0	0	0	2	0	1	1	d__Bacteria; p__Thermotogae; c__Thermotogae; o__Thermotogales; f__Thermotogaceae
d__Bacteria|p__Verrucomicrobia|c__Methylacidiphilae|o__Methylacidiphilales|f__Methylacidiphilaceae	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	d__Bacteria; p__Verrucomicrobia; c__Methylacidiphilae; o__Methylacidiphilales; f__Methylacidiphilaceae
d__Bacteria|p__Verrucomicrobia|c__Opitutae|o__Opitutales|f__Opitutaceae	3	2	0	0	1	6	2	9	2	0	1	1	4	0	1	5	0	0	1	3	2	4	2	3	3	0	2	0	3	0	2	0	1	1	0	0	0	1	2	0	0	0	4	0	0	0	d__Bacteria; p__Verrucomicrobia; c__Opitutae; o__Opitutales; f__Opitutaceae
d__Bacteria|p__Verrucomicrobia|c__Opitutae|o__Puniceicoccales|f__Puniceicoccaceae	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	d__Bacteria; p__Verrucomicrobia; c__Opitutae; o__Puniceicoccales; f__Puniceicoccaceae
d__Bacteria|p__Verrucomicrobia|c__Verrucomicrobiae|o__Verrucomicrobiales|f__Akkermansiaceae	0	3	2	2	20	458	97	2	2	0	101	211	3	1	171	86	3	2	0	7	0	2	0	9	2	0	639	18	0	1	48	179	0	1	1	3	93	0	13	0	5	0	13	2	2	8	d__Bacteria; p__Verrucomicrobia; c__Verrucomicrobiae; o__Verrucomicrobiales; f__Akkermansiaceae
d__Bacteria|p__Verrucomicrobia|c__Verrucomicrobiae|o__Verrucomicrobiales|f__Verrucomicrobiaceae	0	0	0	0	4	0	2	3	1	0	0	2	0	3	1	1	0	0	0	1	1	0	1	0	0	0	0	0	1	0	1	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	d__Bacteria; p__Verrucomicrobia; c__Verrucomicrobiae; o__Verrucomicrobiales; f__Verrucomicrobiaceae
d__Viruses|f__Baculoviridae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	d__Viruses; f__Baculoviridae
d__Viruses|f__Endornaviridae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	d__Viruses; f__Endornaviridae
d__Viruses|f__Marseilleviridae	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	d__Viruses; f__Marseilleviridae
d__Viruses|f__Microviridae	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	d__Viruses; f__Microviridae
d__Viruses|f__Mimiviridae	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	d__Viruses; f__Mimiviridae
d__Viruses|f__Phycodnaviridae	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	d__Viruses; f__Phycodnaviridae
d__Viruses|f__Poxviridae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	d__Viruses; f__Poxviridae
d__Viruses|f__Virgaviridae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	d__Viruses; f__Virgaviridae
d__Viruses|o__Caudovirales|f__Myoviridae	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	1	1	0	0	0	1	1	0	0	1	1	1	0	0	0	0	1	1	0	0	0	2	1	1	0	d__Viruses; o__Caudovirales; f__Myoviridae
d__Viruses|o__Caudovirales|f__Podoviridae	0	0	0	0	0	0	0	0	60	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	d__Viruses; o__Caudovirales; f__Podoviridae
d__Viruses|o__Caudovirales|f__Siphoviridae	0	3	0	0	11	0	0	1	1	0	0	0	0	0	0	4	1	1	0	1	0	0	1	0	1	0	0	0	0	0	1	0	2	1	0	4	1	0	1	0	1	1	0	0	0	0	d__Viruses; o__Caudovirales; f__Siphoviridae
d__Viruses|o__Herpesvirales|f__Herpesviridae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	d__Viruses; o__Herpesvirales; f__Herpesviridae
d__Viruses|o__Herpesvirales|f__Malacoherpesviridae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	d__Viruses; o__Herpesvirales; f__Malacoherpesviridae
d__Viruses|o__Nidovirales|f__Coronaviridae	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	d__Viruses; o__Nidovirales; f__Coronaviridae
d__Viruses|o__Picornavirales|f__Dicistroviridae	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	d__Viruses; o__Picornavirales; f__Dicistroviridae
d__Viruses|o__Tymovirales|f__Tymoviridae	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	d__Viruses; o__Tymovirales; f__Tymoviridae
